Time,Sensor1_X,Sensor1_Y,Sensor1_Z,Sensor1_RMS,Sensor2_X,Sensor2_Y,Sensor2_Z,Sensor2_RMS,Sensor3_X,Sensor3_Y,Sensor3_Z,Sensor3_RMS,Sensor4_X,Sensor4_Y,Sensor4_Z,Sensor4_RMS
102.77436542510986,0.4,-0.29,9.77,9.782484347035776,0.8,0.17,9.83,9.863964720131555,-0.29,0.29,9.42,9.42892358649703,6.73,0.0,9.61,11.732220591175397
103.80196619033813,0.4,0.06,9.6,9.608517055196394,0.63,-0.34,9.77,9.796193138153207,0.29,0.4,9.6,9.61270513435214,7.69,0.0,10.09,12.686378521863519
104.82235932350159,0.34,-0.23,9.77,9.778619534474178,0.4,-0.23,9.02,9.031793841757018,0.06,0.17,9.48,9.481713980077652,7.21,-0.48,9.61,12.023585155850979
105.84962201118469,0.69,-0.29,9.65,9.678982384527828,0.4,-0.11,9.54,9.549015656076808,-0.34,-0.06,10.0,10.005958224977755,7.69,0.0,9.61,12.308054273523496
106.87774562835693,0.34,-0.34,9.48,9.492186260287985,0.57,0.0,9.77,9.786613305939904,0.11,0.34,9.94,9.946421467040294,7.21,0.0,9.61,12.014000166472448
107.90344882011414,0.92,-0.11,9.65,9.694379815130002,0.4,-0.17,9.54,9.549895287384045,-0.34,0.57,9.77,9.792517551681998,7.69,-0.48,9.61,12.317410442134337
108.91580986976624,0.34,0.06,9.77,9.77609840376006,0.92,0.29,9.88,9.926978392240008,-0.17,0.34,9.48,9.487618246957451,7.21,0.0,9.61,12.014000166472448
109.93831491470337,0.8,0.34,10.0,10.03770890193574,0.4,0.0,9.31,9.318588948977201,-0.06,0.23,9.37,9.373014456406219,7.21,0.0,10.09,12.401298319127719
110.95905709266663,0.57,0.4,9.83,9.85463342798706,0.4,-0.29,9.83,9.842408241888771,-0.11,-0.06,9.65,9.650813437218646,7.21,0.0,9.13,11.63361508732346
111.9751193523407,0.34,-0.34,8.79,8.803141484720099,0.34,0.11,9.54,9.546690526040948,0.23,0.34,9.83,9.838566968822239,6.73,0.0,10.09,12.128520107581139
112.9908664226532,0.34,0.0,9.88,9.885848471426215,0.4,-0.29,9.71,9.722561390909291,0.06,0.34,9.88,9.886030548202854,7.21,0.0,9.61,12.014000166472448
114.00953435897827,0.17,-0.17,9.14,9.143161378866722,0.34,0.06,9.71,9.716136063271245,-0.29,0.34,10.06,10.069920555793875,7.69,0.0,9.61,12.308054273523496
115.0261242389679,0.4,0.11,9.31,9.319238166288057,0.34,-0.29,9.25,9.26078830337893,0.34,0.11,9.65,9.656614313515892,7.21,0.0,10.57,12.79488178921556
116.04762601852417,0.52,-0.06,9.42,9.434532314852708,0.4,0.06,9.65,9.658472964190562,0.17,0.4,9.71,9.719722218252949,7.21,-0.48,9.61,12.023585155850979
117.06509637832642,0.4,-0.23,9.48,9.49122226059426,0.63,-0.17,9.83,9.85163438217233,0.06,0.23,9.48,9.48297948959081,7.21,-0.48,9.61,12.023585155850979
